Run,Time,Size,Missingness,SelfWeight,Degree,TimeSteps,Fit
10.0,8.0,20.0,0.0,0.5,9.0,3.0,0.025929404122005804
10.0,9.0,20.0,0.0,0.5,9.0,3.0,0.021459095782672532
10.0,10.0,20.0,0.0,0.5,9.0,3.0,0.01757772861590628
10.0,11.0,20.0,0.0,0.5,9.0,3.0,0.014391071011813857
10.0,12.0,20.0,0.0,0.5,9.0,3.0,0.011891432173846044
10.0,13.0,20.0,0.0,0.5,9.0,3.0,0.010016773189115497
10.0,14.0,20.0,0.0,0.5,9.0,3.0,0.008677178532216246
10.0,15.0,20.0,0.0,0.5,9.0,3.0,0.007768939895746694
10.0,16.0,20.0,0.0,0.5,9.0,3.0,0.007185782304680543
10.0,17.0,20.0,0.0,0.5,9.0,3.0,0.006830804977623262
10.0,18.0,20.0,0.0,0.5,9.0,3.0,0.006625603856533291
10.0,19.0,20.0,0.0,0.5,9.0,3.0,0.006513191024248995
10.0,20.0,20.0,0.0,0.5,9.0,3.0,0.006455534027551592
1.0,1.0,20.0,0.0,0.5,9.0,6.0,0.0011777427108295116
1.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0017651692775451939
1.0,3.0,20.0,0.0,0.5,9.0,6.0,0.002613900341771815
1.0,4.0,20.0,0.0,0.5,9.0,6.0,0.0016145947601511818
1.0,5.0,20.0,0.0,0.5,9.0,6.0,0.0027197895888177973
1.0,6.0,20.0,0.0,0.5,9.0,6.0,0.0081651443823981
1.0,7.0,20.0,0.0,0.5,9.0,6.0,0.014373042415800365
1.0,8.0,20.0,0.0,0.5,9.0,6.0,0.020656107882210454
1.0,9.0,20.0,0.0,0.5,9.0,6.0,0.026652818268291183
1.0,10.0,20.0,0.0,0.5,9.0,6.0,0.03220324581324494
1.0,11.0,20.0,0.0,0.5,9.0,6.0,0.037266108846268665
1.0,12.0,20.0,0.0,0.5,9.0,6.0,0.04185803830840069
1.0,13.0,20.0,0.0,0.5,9.0,6.0,0.04601673513247089
1.0,14.0,20.0,0.0,0.5,9.0,6.0,0.04978270485110217
1.0,15.0,20.0,0.0,0.5,9.0,6.0,0.05319242891106789
1.0,16.0,20.0,0.0,0.5,9.0,6.0,0.056277221364883785
1.0,17.0,20.0,0.0,0.5,9.0,6.0,0.05906420357918102
1.0,18.0,20.0,0.0,0.5,9.0,6.0,0.06157762260790529
1.0,19.0,20.0,0.0,0.5,9.0,6.0,0.06383985067877566
1.0,20.0,20.0,0.0,0.5,9.0,6.0,0.06587195503838533
2.0,1.0,20.0,0.0,0.5,9.0,6.0,0.0020662092682258264
2.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0026737183339895047
2.0,3.0,20.0,0.0,0.5,9.0,6.0,0.002819027232768182
2.0,4.0,20.0,0.0,0.5,9.0,6.0,0.0018889154216589824
2.0,5.0,20.0,0.0,0.5,9.0,6.0,0.004083364046130245
2.0,6.0,20.0,0.0,0.5,9.0,6.0,0.0058086031610756345
2.0,7.0,20.0,0.0,0.5,9.0,6.0,0.0064335671600862865
2.0,8.0,20.0,0.0,0.5,9.0,6.0,0.0062253883635357355
2.0,9.0,20.0,0.0,0.5,9.0,6.0,0.00555061129411681
2.0,10.0,20.0,0.0,0.5,9.0,6.0,0.004700617596574262
2.0,11.0,20.0,0.0,0.5,9.0,6.0,0.00386022087469145
2.0,12.0,20.0,0.0,0.5,9.0,6.0,0.0031275655190398047
2.0,13.0,20.0,0.0,0.5,9.0,6.0,0.002542582441380281
2.0,14.0,20.0,0.0,0.5,9.0,6.0,0.0021097139747335418
2.0,15.0,20.0,0.0,0.5,9.0,6.0,0.0018125623588362665
2.0,16.0,20.0,0.0,0.5,9.0,6.0,0.0016234443459063608
2.0,17.0,20.0,0.0,0.5,9.0,6.0,0.0015114298500303973
2.0,18.0,20.0,0.0,0.5,9.0,6.0,0.0014491495863185975
2.0,19.0,20.0,0.0,0.5,9.0,6.0,0.0014163600925289307
2.0,20.0,20.0,0.0,0.5,9.0,6.0,0.0013999661651520991
3.0,1.0,20.0,0.0,0.5,9.0,6.0,0.0021567416552949375
3.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0017448793074609334
3.0,3.0,20.0,0.0,0.5,9.0,6.0,0.0021946421616582455
3.0,4.0,20.0,0.0,0.5,9.0,6.0,0.0004641085177710948
3.0,5.0,20.0,0.0,0.5,9.0,6.0,0.002291204116620963
3.0,6.0,20.0,0.0,0.5,9.0,6.0,0.004358433616315558
3.0,7.0,20.0,0.0,0.5,9.0,6.0,0.005807303703060091
3.0,8.0,20.0,0.0,0.5,9.0,6.0,0.006680403647669357
3.0,9.0,20.0,0.0,0.5,9.0,6.0,0.007128285645124515
3.0,10.0,20.0,0.0,0.5,9.0,6.0,0.007307924872405584
3.0,11.0,20.0,0.0,0.5,9.0,6.0,0.00734418729335361
3.0,12.0,20.0,0.0,0.5,9.0,6.0,0.007321378570101803
3.0,13.0,20.0,0.0,0.5,9.0,6.0,0.007288253688576807
3.0,14.0,20.0,0.0,0.5,9.0,6.0,0.007267690888413115
3.0,15.0,20.0,0.0,0.5,9.0,6.0,0.007266463689936579
3.0,16.0,20.0,0.0,0.5,9.0,6.0,0.0072829703249229
3.0,17.0,20.0,0.0,0.5,9.0,6.0,0.007312345503000945
3.0,18.0,20.0,0.0,0.5,9.0,6.0,0.007349303466265152
3.0,19.0,20.0,0.0,0.5,9.0,6.0,0.0073894100839297224
3.0,20.0,20.0,0.0,0.5,9.0,6.0,0.007429445736153799
4.0,1.0,20.0,0.0,0.5,9.0,6.0,0.0019645654860962775
4.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0019297958479310374
4.0,3.0,20.0,0.0,0.5,9.0,6.0,0.0018275780147032582
4.0,4.0,20.0,0.0,0.5,9.0,6.0,0.000995358415609808
4.0,5.0,20.0,0.0,0.5,9.0,6.0,0.002712184582074762
4.0,6.0,20.0,0.0,0.5,9.0,6.0,0.004802666932437136
4.0,7.0,20.0,0.0,0.5,9.0,6.0,0.0063237012193042615
4.0,8.0,20.0,0.0,0.5,9.0,6.0,0.007191983063241327
4.0,9.0,20.0,0.0,0.5,9.0,6.0,0.007519495200880801
4.0,10.0,20.0,0.0,0.5,9.0,6.0,0.007461884460686587
4.0,11.0,20.0,0.0,0.5,9.0,6.0,0.007159373529165343
4.0,12.0,20.0,0.0,0.5,9.0,6.0,0.006719506175699503
4.0,13.0,20.0,0.0,0.5,9.0,6.0,0.006217690247654546
4.0,14.0,20.0,0.0,0.5,9.0,6.0,0.0057035599312816165
4.0,15.0,20.0,0.0,0.5,9.0,6.0,0.005207958836698884
4.0,16.0,20.0,0.0,0.5,9.0,6.0,0.0047487418314742635
4.0,17.0,20.0,0.0,0.5,9.0,6.0,0.004335072222936211
4.0,18.0,20.0,0.0,0.5,9.0,6.0,0.003970422210258815
4.0,19.0,20.0,0.0,0.5,9.0,6.0,0.0036546056118924425
4.0,20.0,20.0,0.0,0.5,9.0,6.0,0.003385142054453397
5.0,1.0,20.0,0.0,0.5,9.0,6.0,0.0006612844853020937
5.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0013429349349667367
5.0,3.0,20.0,0.0,0.5,9.0,6.0,0.0016343868510519078
5.0,4.0,20.0,0.0,0.5,9.0,6.0,0.0009356709827242841
5.0,5.0,20.0,0.0,0.5,9.0,6.0,0.0017762401656615068
5.0,6.0,20.0,0.0,0.5,9.0,6.0,0.00392664663011254
5.0,7.0,20.0,0.0,0.5,9.0,6.0,0.006061911434839551
5.0,8.0,20.0,0.0,0.5,9.0,6.0,0.007906904994174775
5.0,9.0,20.0,0.0,0.5,9.0,6.0,0.00941133115899471
5.0,10.0,20.0,0.0,0.5,9.0,6.0,0.010605342728254868
5.0,11.0,20.0,0.0,0.5,9.0,6.0,0.011540859554223607
5.0,12.0,20.0,0.0,0.5,9.0,6.0,0.012268554514775758
5.0,13.0,20.0,0.0,0.5,9.0,6.0,0.012831126801404587
5.0,14.0,20.0,0.0,0.5,9.0,6.0,0.013262874732161001
5.0,15.0,20.0,0.0,0.5,9.0,6.0,0.013591067205370228
5.0,16.0,20.0,0.0,0.5,9.0,6.0,0.013837455744726236
5.0,17.0,20.0,0.0,0.5,9.0,6.0,0.014019487063302027
5.0,18.0,20.0,0.0,0.5,9.0,6.0,0.014151199168494255
5.0,19.0,20.0,0.0,0.5,9.0,6.0,0.014243884090128108
5.0,20.0,20.0,0.0,0.5,9.0,6.0,0.014306595463831609
6.0,1.0,20.0,0.0,0.5,9.0,6.0,0.0014051125068032977
6.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0019829919215402516
6.0,3.0,20.0,0.0,0.5,9.0,6.0,0.001455159911470115
6.0,4.0,20.0,0.0,0.5,9.0,6.0,0.000981950368883729
6.0,5.0,20.0,0.0,0.5,9.0,6.0,0.001790148665698605
6.0,6.0,20.0,0.0,0.5,9.0,6.0,0.0028755615715257642
6.0,7.0,20.0,0.0,0.5,9.0,6.0,0.003654401769321056
6.0,8.0,20.0,0.0,0.5,9.0,6.0,0.004132331545696471
6.0,9.0,20.0,0.0,0.5,9.0,6.0,0.0043721106139250655
6.0,10.0,20.0,0.0,0.5,9.0,6.0,0.0044462227382109885
6.0,11.0,20.0,0.0,0.5,9.0,6.0,0.004410036449049169
6.0,12.0,20.0,0.0,0.5,9.0,6.0,0.004305295925570412
6.0,13.0,20.0,0.0,0.5,9.0,6.0,0.004162449104672762
6.0,14.0,20.0,0.0,0.5,9.0,6.0,0.004003488909390671
6.0,15.0,20.0,0.0,0.5,9.0,6.0,0.003843780749243812
6.0,16.0,20.0,0.0,0.5,9.0,6.0,0.003693473821827151
6.0,17.0,20.0,0.0,0.5,9.0,6.0,0.003558618975354145
6.0,18.0,20.0,0.0,0.5,9.0,6.0,0.003442131048038891
6.0,19.0,20.0,0.0,0.5,9.0,6.0,0.0033446360222054617
6.0,20.0,20.0,0.0,0.5,9.0,6.0,0.00326521090150995
7.0,1.0,20.0,0.0,0.5,9.0,6.0,0.0010199278586874375
7.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0012588676975961626
7.0,3.0,20.0,0.0,0.5,9.0,6.0,0.0010594183948512584
7.0,4.0,20.0,0.0,0.5,9.0,6.0,0.0006439878680339834
7.0,5.0,20.0,0.0,0.5,9.0,6.0,0.0014714050488557604
7.0,6.0,20.0,0.0,0.5,9.0,6.0,0.002375992048883783
7.0,7.0,20.0,0.0,0.5,9.0,6.0,0.002927865700262844
7.0,8.0,20.0,0.0,0.5,9.0,6.0,0.0031778251313660227
7.0,9.0,20.0,0.0,0.5,9.0,6.0,0.003238092755123995
7.0,10.0,20.0,0.0,0.5,9.0,6.0,0.0032012528160645353
7.0,11.0,20.0,0.0,0.5,9.0,6.0,0.0031273530286209123
7.0,12.0,20.0,0.0,0.5,9.0,6.0,0.003049272830719844
7.0,13.0,20.0,0.0,0.5,9.0,6.0,0.0029816688612572923
7.0,14.0,20.0,0.0,0.5,9.0,6.0,0.0029287607716819556
7.0,15.0,20.0,0.0,0.5,9.0,6.0,0.002889748473416954
7.0,16.0,20.0,0.0,0.5,9.0,6.0,0.002862012179257463
7.0,17.0,20.0,0.0,0.5,9.0,6.0,0.002842712714956652
7.0,18.0,20.0,0.0,0.5,9.0,6.0,0.0028294314321704837
7.0,19.0,20.0,0.0,0.5,9.0,6.0,0.0028203221317445303
7.0,20.0,20.0,0.0,0.5,9.0,6.0,0.002814058587143123
8.0,1.0,20.0,0.0,0.5,9.0,6.0,0.00210259681182005
8.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0028260744839337065
8.0,3.0,20.0,0.0,0.5,9.0,6.0,0.0017813451098614773
8.0,4.0,20.0,0.0,0.5,9.0,6.0,0.0015100851646226588
8.0,5.0,20.0,0.0,0.5,9.0,6.0,0.002812388123743163
8.0,6.0,20.0,0.0,0.5,9.0,6.0,0.004187901763459356
8.0,7.0,20.0,0.0,0.5,9.0,6.0,0.005025274166123708
8.0,8.0,20.0,0.0,0.5,9.0,6.0,0.005310019540302766
8.0,9.0,20.0,0.0,0.5,9.0,6.0,0.005192339107796798
8.0,10.0,20.0,0.0,0.5,9.0,6.0,0.004837002363854812
8.0,11.0,20.0,0.0,0.5,9.0,6.0,0.0043740526254443775
8.0,12.0,20.0,0.0,0.5,9.0,6.0,0.003891447987566067
8.0,13.0,20.0,0.0,0.5,9.0,6.0,0.0034421115531588584
8.0,14.0,20.0,0.0,0.5,9.0,6.0,0.0030535293903936776
8.0,15.0,20.0,0.0,0.5,9.0,6.0,0.002735906640063312
8.0,16.0,20.0,0.0,0.5,9.0,6.0,0.0024882536686434108
8.0,17.0,20.0,0.0,0.5,9.0,6.0,0.002302892035645015
8.0,18.0,20.0,0.0,0.5,9.0,6.0,0.0021689150679180488
8.0,19.0,20.0,0.0,0.5,9.0,6.0,0.002074793858393079
8.0,20.0,20.0,0.0,0.5,9.0,6.0,0.002010085688356658
9.0,1.0,20.0,0.0,0.5,9.0,6.0,0.000935117096710225
9.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0015785042618808134
9.0,3.0,20.0,0.0,0.5,9.0,6.0,0.0020946708690890497
9.0,4.0,20.0,0.0,0.5,9.0,6.0,0.0007302639095320365
9.0,5.0,20.0,0.0,0.5,9.0,6.0,0.0019169343119920096
9.0,6.0,20.0,0.0,0.5,9.0,6.0,0.0034983110377304256
9.0,7.0,20.0,0.0,0.5,9.0,6.0,0.0044799524916177
9.0,8.0,20.0,0.0,0.5,9.0,6.0,0.004941026525180534
9.0,9.0,20.0,0.0,0.5,9.0,6.0,0.005036211624380284
9.0,10.0,20.0,0.0,0.5,9.0,6.0,0.004908484241532347
9.0,11.0,20.0,0.0,0.5,9.0,6.0,0.00466737384054724
9.0,12.0,20.0,0.0,0.5,9.0,6.0,0.00438775262428746
9.0,13.0,20.0,0.0,0.5,9.0,6.0,0.004115506619780923
9.0,14.0,20.0,0.0,0.5,9.0,6.0,0.003874833067285532
9.0,15.0,20.0,0.0,0.5,9.0,6.0,0.003675098043603891
9.0,16.0,20.0,0.0,0.5,9.0,6.0,0.003516528995089778
9.0,17.0,20.0,0.0,0.5,9.0,6.0,0.0033945336092384183
9.0,18.0,20.0,0.0,0.5,9.0,6.0,0.003302661835658487
9.0,19.0,20.0,0.0,0.5,9.0,6.0,0.0032343857182122373
9.0,20.0,20.0,0.0,0.5,9.0,6.0,0.0031839815744352734
10.0,1.0,20.0,0.0,0.5,9.0,6.0,0.0018077685323157617
10.0,2.0,20.0,0.0,0.5,9.0,6.0,0.0017798555704449104
10.0,3.0,20.0,0.0,0.5,9.0,6.0,0.0015012229794667401
10.0,4.0,20.0,0.0,0.5,9.0,6.0,0.0006685422817172709
10.0,5.0,20.0,0.0,0.5,9.0,6.0,0.0022540085603966614
10.0,6.0,20.0,0.0,0.5,9.0,6.0,0.003488410232474444
10.0,7.0,20.0,0.0,0.5,9.0,6.0,0.004181292605190399
10.0,8.0,20.0,0.0,0.5,9.0,6.0,0.004434694469401972
10.0,9.0,20.0,0.0,0.5,9.0,6.0,0.004375657645122611
10.0,10.0,20.0,0.0,0.5,9.0,6.0,0.0041160229926275795
10.0,11.0,20.0,0.0,0.5,9.0,6.0,0.0037439029474542677
10.0,12.0,20.0,0.0,0.5,9.0,6.0,0.0033237232902405475
10.0,13.0,20.0,0.0,0.5,9.0,6.0,0.0028993770081883192
10.0,14.0,20.0,0.0,0.5,9.0,6.0,0.0024984864344092758
10.0,15.0,20.0,0.0,0.5,9.0,6.0,0.002136674787517703
10.0,16.0,20.0,0.0,0.5,9.0,6.0,0.0018212542554472333
10.0,17.0,20.0,0.0,0.5,9.0,6.0,0.001554100916213608
10.0,18.0,20.0,0.0,0.5,9.0,6.0,0.001333713933193492
10.0,19.0,20.0,0.0,0.5,9.0,6.0,0.001156575827980681
10.0,20.0,20.0,0.0,0.5,9.0,6.0,0.001017987972745827
1.0,1.0,20.0,0.0,0.5,9.0,11.0,0.0014136578218025986
1.0,2.0,20.0,0.0,0.5,9.0,11.0,0.0011860192099070312
1.0,3.0,20.0,0.0,0.5,9.0,11.0,0.0007587319254910822
1.0,4.0,20.0,0.0,0.5,9.0,11.0,0.0011114589904989345
1.0,5.0,20.0,0.0,0.5,9.0,11.0,0.0009202901569228086
1.0,6.0,20.0,0.0,0.5,9.0,11.0,0.0005988241980499408
1.0,7.0,20.0,0.0,0.5,9.0,11.0,0.0004933764047599705
1.0,8.0,20.0,0.0,0.5,9.0,11.0,0.0007058712778552574
1.0,9.0,20.0,0.0,0.5,9.0,11.0,0.0010044070332761652
1.0,10.0,20.0,0.0,0.5,9.0,11.0,0.0012842613685047838
1.0,11.0,20.0,0.0,0.5,9.0,11.0,0.0015147554347613528
1.0,12.0,20.0,0.0,0.5,9.0,11.0,0.0016839613021406511
1.0,13.0,20.0,0.0,0.5,9.0,11.0,0.0017890611883657405
1.0,14.0,20.0,0.0,0.5,9.0,11.0,0.001833562679412371
1.0,15.0,20.0,0.0,0.5,9.0,11.0,0.0018251163124812012
1.0,16.0,20.0,0.0,0.5,9.0,11.0,0.0017735226644576983
1.0,17.0,20.0,0.0,0.5,9.0,11.0,0.001689144027518371
1.0,18.0,20.0,0.0,0.5,9.0,11.0,0.001581811417769926
1.0,19.0,20.0,0.0,0.5,9.0,11.0,0.0014601836203978413
1.0,20.0,20.0,0.0,0.5,9.0,11.0,0.001331456276195061
2.0,1.0,20.0,0.0,0.5,9.0,11.0,0.0008020566902950212
2.0,2.0,20.0,0.0,0.5,9.0,11.0,0.001984336891580957
2.0,3.0,20.0,0.0,0.5,9.0,11.0,0.002027261296077286
2.0,4.0,20.0,0.0,0.5,9.0,11.0,0.0014833169643149167
2.0,5.0,20.0,0.0,0.5,9.0,11.0,0.0014467242066600724
2.0,6.0,20.0,0.0,0.5,9.0,11.0,0.001708865514217923
2.0,7.0,20.0,0.0,0.5,9.0,11.0,0.0018873737408005287
2.0,8.0,20.0,0.0,0.5,9.0,11.0,0.0019117221882376234
2.0,9.0,20.0,0.0,0.5,9.0,11.0,0.001820976955737392
2.0,10.0,20.0,0.0,0.5,9.0,11.0,0.0016669961795444793
2.0,11.0,20.0,0.0,0.5,9.0,11.0,0.0014885536733558705
2.0,12.0,20.0,0.0,0.5,9.0,11.0,0.0013091457983576565
2.0,13.0,20.0,0.0,0.5,9.0,11.0,0.0011411009857454218
2.0,14.0,20.0,0.0,0.5,9.0,11.0,0.0009900398577549372
2.0,15.0,20.0,0.0,0.5,9.0,11.0,0.0008579894242519194
2.0,16.0,20.0,0.0,0.5,9.0,11.0,0.0007451624952586558
2.0,17.0,20.0,0.0,0.5,9.0,11.0,0.0006508444818609928
2.0,18.0,20.0,0.0,0.5,9.0,11.0,0.000573788192577588
2.0,19.0,20.0,0.0,0.5,9.0,11.0,0.000512377913553788
2.0,20.0,20.0,0.0,0.5,9.0,11.0,0.0004647152183333875
3.0,1.0,20.0,0.0,0.5,9.0,11.0,0.001291301138905663
3.0,2.0,20.0,0.0,0.5,9.0,11.0,0.002285169678726907
3.0,3.0,20.0,0.0,0.5,9.0,11.0,0.0012855307861696919
3.0,4.0,20.0,0.0,0.5,9.0,11.0,0.002051361501395685
3.0,5.0,20.0,0.0,0.5,9.0,11.0,0.0013490187764313454
3.0,6.0,20.0,0.0,0.5,9.0,11.0,0.0007927552756528452
3.0,7.0,20.0,0.0,0.5,9.0,11.0,0.0011897157736816964
3.0,8.0,20.0,0.0,0.5,9.0,11.0,0.0016410821132833834
3.0,9.0,20.0,0.0,0.5,9.0,11.0,0.0018818785173128308
3.0,10.0,20.0,0.0,0.5,9.0,11.0,0.0019459576375660008
3.0,11.0,20.0,0.0,0.5,9.0,11.0,0.0018969693833989203
3.0,12.0,20.0,0.0,0.5,9.0,11.0,0.0017854654777879216
3.0,13.0,20.0,0.0,0.5,9.0,11.0,0.0016446332195300117
3.0,14.0,20.0,0.0,0.5,9.0,11.0,0.0014938392673726044
3.0,15.0,20.0,0.0,0.5,9.0,11.0,0.0013435290376425236
3.0,16.0,20.0,0.0,0.5,9.0,11.0,0.001199074048108206
3.0,17.0,20.0,0.0,0.5,9.0,11.0,0.0010632145165464513
3.0,18.0,20.0,0.0,0.5,9.0,11.0,0.0009373791555038209
3.0,19.0,20.0,0.0,0.5,9.0,11.0,0.0008223097980962202
3.0,20.0,20.0,0.0,0.5,9.0,11.0,0.0007183272301269654
4.0,1.0,20.0,0.0,0.5,9.0,11.0,0.004102025583297834
4.0,2.0,20.0,0.0,0.5,9.0,11.0,0.0025727719611483924
4.0,3.0,20.0,0.0,0.5,9.0,11.0,0.0025879721317845555
4.0,4.0,20.0,0.0,0.5,9.0,11.0,0.003741571852300021
4.0,5.0,20.0,0.0,0.5,9.0,11.0,0.0030084944164100805
4.0,6.0,20.0,0.0,0.5,9.0,11.0,0.001666447061611784
4.0,7.0,20.0,0.0,0.5,9.0,11.0,0.0012641765052499605
4.0,8.0,20.0,0.0,0.5,9.0,11.0,0.0023548289738148163
4.0,9.0,20.0,0.0,0.5,9.0,11.0,0.0034841449789457294
4.0,10.0,20.0,0.0,0.5,9.0,11.0,0.004348079945948032
4.0,11.0,20.0,0.0,0.5,9.0,11.0,0.004929517649438018
4.0,12.0,20.0,0.0,0.5,9.0,11.0,0.0052667497408627586
4.0,13.0,20.0,0.0,0.5,9.0,11.0,0.005412866476160035
4.0,14.0,20.0,0.0,0.5,9.0,11.0,0.005421598531516552
4.0,15.0,20.0,0.0,0.5,9.0,11.0,0.005341184381053033
4.0,16.0,20.0,0.0,0.5,9.0,11.0,0.005211781311333837
4.0,17.0,20.0,0.0,0.5,9.0,11.0,0.005064647303544574
4.0,18.0,20.0,0.0,0.5,9.0,11.0,0.004922273915312784
4.0,19.0,20.0,0.0,0.5,9.0,11.0,0.004799106591050588
4.0,20.0,20.0,0.0,0.5,9.0,11.0,0.0047026973609060165
5.0,1.0,20.0,0.0,0.5,9.0,11.0,0.001745527626711651
5.0,2.0,20.0,0.0,0.5,9.0,11.0,0.0022540846476787994
5.0,3.0,20.0,0.0,0.5,9.0,11.0,0.0014274372075260926
5.0,4.0,20.0,0.0,0.5,9.0,11.0,0.001626272156895202
5.0,5.0,20.0,0.0,0.5,9.0,11.0,0.0018043064533404506
5.0,6.0,20.0,0.0,0.5,9.0,11.0,0.0014614296820938248
5.0,7.0,20.0,0.0,0.5,9.0,11.0,0.0010628066978281183
5.0,8.0,20.0,0.0,0.5,9.0,11.0,0.001222346066157957
5.0,9.0,20.0,0.0,0.5,9.0,11.0,0.0017317708383938054
5.0,10.0,20.0,0.0,0.5,9.0,11.0,0.002192604202672574
5.0,11.0,20.0,0.0,0.5,9.0,11.0,0.0024984301846985467
5.0,12.0,20.0,0.0,0.5,9.0,11.0,0.0026488260604300633
5.0,13.0,20.0,0.0,0.5,9.0,11.0,0.0026739431476028716
5.0,14.0,20.0,0.0,0.5,9.0,11.0,0.002609884071808172
5.0,15.0,20.0,0.0,0.5,9.0,11.0,0.0024893965507594177
5.0,16.0,20.0,0.0,0.5,9.0,11.0,0.002338758280726169
5.0,17.0,20.0,0.0,0.5,9.0,11.0,0.002177438129880025
5.0,18.0,20.0,0.0,0.5,9.0,11.0,0.002018913763708849
5.0,19.0,20.0,0.0,0.5,9.0,11.0,0.0018718382723926336
5.0,20.0,20.0,0.0,0.5,9.0,11.0,0.0017411798156471505
6.0,1.0,20.0,0.0,0.5,9.0,11.0,0.001322971281236297
6.0,2.0,20.0,0.0,0.5,9.0,11.0,0.002628331982855506
6.0,3.0,20.0,0.0,0.5,9.0,11.0,0.0018354732448697115
6.0,4.0,20.0,0.0,0.5,9.0,11.0,0.0017569105796399693
6.0,5.0,20.0,0.0,0.5,9.0,11.0,0.0016402642494622191
6.0,6.0,20.0,0.0,0.5,9.0,11.0,0.0012807470832645737
6.0,7.0,20.0,0.0,0.5,9.0,11.0,0.001140375027545002
6.0,8.0,20.0,0.0,0.5,9.0,11.0,0.0013483378202884524
6.0,9.0,20.0,0.0,0.5,9.0,11.0,0.0016224409267178498
6.0,10.0,20.0,0.0,0.5,9.0,11.0,0.0018154556206008991
6.0,11.0,20.0,0.0,0.5,9.0,11.0,0.0019137988755726894
6.0,12.0,20.0,0.0,0.5,9.0,11.0,0.001942919050893377
6.0,13.0,20.0,0.0,0.5,9.0,11.0,0.0019320674159963155
6.0,14.0,20.0,0.0,0.5,9.0,11.0,0.001903898594563164
6.0,15.0,20.0,0.0,0.5,9.0,11.0,0.0018728095954393758
6.0,16.0,20.0,0.0,0.5,9.0,11.0,0.0018463161688651861
6.0,17.0,20.0,0.0,0.5,9.0,11.0,0.0018272054393310695
6.0,18.0,20.0,0.0,0.5,9.0,11.0,0.0018155152463575127
6.0,19.0,20.0,0.0,0.5,9.0,11.0,0.0018099945268066798
6.0,20.0,20.0,0.0,0.5,9.0,11.0,0.0018090139896579298
7.0,1.0,20.0,0.0,0.5,9.0,11.0,0.0025986499846704044
7.0,2.0,20.0,0.0,0.5,9.0,11.0,0.00209510467732811
7.0,3.0,20.0,0.0,0.5,9.0,11.0,0.001387299737799953
7.0,4.0,20.0,0.0,0.5,9.0,11.0,0.00183594462106212
7.0,5.0,20.0,0.0,0.5,9.0,11.0,0.0016570318880950513
7.0,6.0,20.0,0.0,0.5,9.0,11.0,0.0010681651396927789
7.0,7.0,20.0,0.0,0.5,9.0,11.0,0.0007801892211315567
7.0,8.0,20.0,0.0,0.5,9.0,11.0,0.0011561989373065757
7.0,9.0,20.0,0.0,0.5,9.0,11.0,0.0016025250353962335
7.0,10.0,20.0,0.0,0.5,9.0,11.0,0.0019083193007425655
7.0,11.0,20.0,0.0,0.5,9.0,11.0,0.002068601320617609
7.0,12.0,20.0,0.0,0.5,9.0,11.0,0.002116774666879702
7.0,13.0,20.0,0.0,0.5,9.0,11.0,0.0020895903303653745
7.0,14.0,20.0,0.0,0.5,9.0,11.0,0.0020180514325971103
7.0,15.0,20.0,0.0,0.5,9.0,11.0,0.0019255847641748193
7.0,16.0,20.0,0.0,0.5,9.0,11.0,0.0018285596493209585
7.0,17.0,20.0,0.0,0.5,9.0,11.0,0.0017374651966882199
7.0,18.0,20.0,0.0,0.5,9.0,11.0,0.0016581693528354528
7.0,19.0,20.0,0.0,0.5,9.0,11.0,0.001593099249586922
7.0,20.0,20.0,0.0,0.5,9.0,11.0,0.0015423076072646068
8.0,1.0,20.0,0.0,0.5,9.0,11.0,0.0021584189538669026
8.0,2.0,20.0,0.0,0.5,9.0,11.0,0.0038634061188279885
8.0,3.0,20.0,0.0,0.5,9.0,11.0,0.001692264044177765
8.0,4.0,20.0,0.0,0.5,9.0,11.0,0.002628782388023418
8.0,5.0,20.0,0.0,0.5,9.0,11.0,0.0029960123021844595
8.0,6.0,20.0,0.0,0.5,9.0,11.0,0.0020814763710470733
8.0,7.0,20.0,0.0,0.5,9.0,11.0,0.0016001443480060723
8.0,8.0,20.0,0.0,0.5,9.0,11.0,0.0025542261816002302
8.0,9.0,20.0,0.0,0.5,9.0,11.0,0.0036341561185604444
8.0,10.0,20.0,0.0,0.5,9.0,11.0,0.00437162705528175
8.0,11.0,20.0,0.0,0.5,9.0,11.0,0.004745439122120867
8.0,12.0,20.0,0.0,0.5,9.0,11.0,0.004831554740893676
8.0,13.0,20.0,0.0,0.5,9.0,11.0,0.004722385235301248
8.0,14.0,20.0,0.0,0.5,9.0,11.0,0.004500495079773491
8.0,15.0,20.0,0.0,0.5,9.0,11.0,0.004230405738894998
8.0,16.0,20.0,0.0,0.5,9.0,11.0,0.003957739568728369
8.0,17.0,20.0,0.0,0.5,9.0,11.0,0.0037112510936197995
8.0,18.0,20.0,0.0,0.5,9.0,11.0,0.0035058663118623505
8.0,19.0,20.0,0.0,0.5,9.0,11.0,0.00334604364568921
