Run,Size,Missingness,SelfWeight,Degree,TimeSteps,Recovery,MeanDegree,MeanSelfWeight,Fit,RMSETime
3.0,20.0,0.0,0.1,5.0,11.0,0.045307519732122395,5.1,0.0772705913048718,0.0010319636666719797,0.0012392689048085703
4.0,20.0,0.0,0.1,5.0,11.0,0.057428321006844286,5.4,0.13525132572406337,0.0009854281553038236,0.001205415413502458
5.0,20.0,0.0,0.1,5.0,11.0,0.050506805968353045,4.8,0.10046000722154494,0.0005467988530461133,0.000738628407525
6.0,20.0,0.0,0.1,5.0,11.0,0.059928302940233505,5.0,0.0652168577126228,0.0014922271700376578,0.0020964324791191216
7.0,20.0,0.0,0.1,5.0,11.0,0.061493017962692825,5.3,0.1159115756204726,0.0009009611852196674,0.0012608101838321156
8.0,20.0,0.0,0.1,5.0,11.0,0.03325835632808552,4.1,0.11126722360287171,0.0009662786092727318,0.0010744819465205884
9.0,20.0,0.0,0.1,5.0,11.0,0.06328441407198551,5.1,0.09561234308143644,0.0011174852507689422,0.0015328780120372509
10.0,20.0,0.0,0.1,5.0,11.0,0.0697759870103997,5.7,0.11442325165108144,0.0007557000122769963,0.0010097775725820468
1.0,20.0,0.0,0.1,9.0,2.0,0.09836113038179704,8.2,0.10399252569599038,0.09956478972171393,3.6495759881511416e-9
2.0,20.0,0.0,0.1,9.0,2.0,0.09225759798060762,8.3,0.09954867880540773,0.10742252453986124,1.785064635524732e-9
3.0,20.0,0.0,0.1,9.0,2.0,0.0941020476456281,9.9,0.10145536328398026,0.07473706577406057,1.3839119466954642e-8
4.0,20.0,0.0,0.1,9.0,2.0,0.07245417116322854,10.1,0.09246086790370836,0.011716588554199847,5.791274723209337e-9
5.0,20.0,0.0,0.1,9.0,2.0,0.08309093678554984,8.9,0.10237849912226955,0.03314210489462863,1.5145850825785206e-8
6.0,20.0,0.0,0.1,9.0,2.0,0.08708219939084526,9.7,0.1053056460936623,0.018498007650518192,1.8021963158886062e-8
7.0,20.0,0.0,0.1,9.0,2.0,0.07444858056727585,9.0,0.11027732185189212,0.011888964534122798,1.036741642012449e-8
8.0,20.0,0.0,0.1,9.0,2.0,0.07755685685552763,8.8,0.08531067956549894,0.023120553401880586,7.598707230188636e-9
9.0,20.0,0.0,0.1,9.0,2.0,0.071790148279165,8.9,0.09759581149421666,0.06103914110159633,1.0152289093603172e-9
10.0,20.0,0.0,0.1,9.0,2.0,0.08019510624296379,8.1,0.12202635043762652,0.028414034372532183,2.3576772735714868e-8
1.0,20.0,0.0,0.1,9.0,3.0,0.0707247697484907,9.3,0.07699302703716851,0.005550255995797453,0.00011190338096609244
2.0,20.0,0.0,0.1,9.0,3.0,0.07980265599514116,8.9,0.129657315303051,0.014789856207608143,4.190531792392915e-6
3.0,20.0,0.0,0.1,9.0,3.0,0.08032155530233705,8.9,0.1290274077149801,0.014244915911497057,0.00010096317578146911
4.0,20.0,0.0,0.1,9.0,3.0,0.059058130877141006,9.1,0.12104681653823021,0.007750004038818697,3.1802691084564064e-6
5.0,20.0,0.0,0.1,9.0,3.0,0.0811494213728428,7.9,0.11462609646564156,0.00872854968910629,0.0002857316501566367
6.0,20.0,0.0,0.1,9.0,3.0,0.07027699252059402,9.0,0.12396200146516263,0.012803125290822883,9.002003900031651e-5
7.0,20.0,0.0,0.1,9.0,3.0,0.07961810362977557,9.5,0.08239949979776204,0.011065355596778455,1.5981971004386602e-6
8.0,20.0,0.0,0.1,9.0,3.0,0.05720218595169499,9.8,0.099845830412127,0.003471732461692716,5.524426160563404e-6
9.0,20.0,0.0,0.1,9.0,3.0,0.06327312985379231,8.8,0.07249812049642304,0.00472743248405012,4.373017241769326e-6
10.0,20.0,0.0,0.1,9.0,3.0,0.07711993840974053,8.3,0.11544658430068103,0.007546283373579081,0.0012587727339721999
1.0,20.0,0.0,0.1,9.0,6.0,0.04818784071801946,10.6,0.10470732156270997,0.0006681548276206593,0.0011352264799909554
2.0,20.0,0.0,0.1,9.0,6.0,0.06767242540981248,7.9,0.14121237197331085,0.0015784657747673176,0.0014419919295687365
3.0,20.0,0.0,0.1,9.0,6.0,0.05737859819488402,8.6,0.1456433035129833,0.000793866540313337,0.0010490289542839579
4.0,20.0,0.0,0.1,9.0,6.0,0.04692845416449245,9.3,0.11508100860043316,0.0010806821297845563,0.0017959859538592686
5.0,20.0,0.0,0.1,9.0,6.0,0.061846936789059,8.1,0.08382084259667734,0.0008153618756104517,0.0013253936131277274
6.0,20.0,0.0,0.1,9.0,6.0,0.05725730733293712,8.3,0.0962834333638456,0.0013268537561614833,0.0020320466036829496
7.0,20.0,0.0,0.1,9.0,6.0,0.053423134080819105,9.2,0.0990547411797515,0.00044356907399594684,0.0008445468573654599
8.0,20.0,0.0,0.1,9.0,6.0,0.058662938411253696,8.6,0.10919803847472014,0.0008748111083796706,0.0016434057689278102
9.0,20.0,0.0,0.1,9.0,6.0,0.07004014322642856,8.4,0.12928262314075548,0.001560081990478421,0.0015220256471655904
10.0,20.0,0.0,0.1,9.0,6.0,0.05304649592483141,8.9,0.09011263114515836,0.00035339230191703587,0.0005892892030909115
1.0,20.0,0.0,0.1,9.0,11.0,0.0707786194002889,8.2,0.07616947424945317,0.0007989703986971733,0.0011138117972881658
2.0,20.0,0.0,0.1,9.0,11.0,0.059657190516807346,9.6,0.07017671945579877,0.0008475838546257015,0.0011953021418854859
3.0,20.0,0.0,0.1,9.0,11.0,0.055415048082990914,9.2,0.08772331316618656,0.0005608786811920221,0.0007926060823316024
4.0,20.0,0.0,0.1,9.0,11.0,0.05517734904748237,9.4,0.08515106002049459,0.0006380210791582704,0.0009014034799865947
5.0,20.0,0.0,0.1,9.0,11.0,0.07771768795337823,9.4,0.15692689816036107,0.0009782234705431956,0.001351345328163935
6.0,20.0,0.0,0.1,9.0,11.0,0.05696010830904776,9.4,0.0964877954998223,0.000569815934372813,0.0008053319686454191
7.0,20.0,0.0,0.1,9.0,11.0,0.060100883800558155,8.0,0.11240426567034487,0.0007601093971899768,0.0010587312158632039
8.0,20.0,0.0,0.1,9.0,11.0,0.05438166482261885,9.8,0.11954250153451998,0.000819416466401441,0.0011557420079326836
9.0,20.0,0.0,0.1,9.0,11.0,0.05872645878453412,9.2,0.11638198152691617,0.0006520804798279855,0.0009112086162409778
10.0,20.0,0.0,0.1,9.0,11.0,0.05983870035059077,9.1,0.09279122164756488,0.0007617057367554991,0.0010701190237506963
1.0,20.0,0.0,0.5,2.0,2.0,0.17559545190456471,2.4,0.5267231394756327,0.15066924247785085,8.526831915842593e-9
2.0,20.0,0.0,0.5,2.0,2.0,0.1745276825209694,2.8,0.5579948105477324,0.2080731064298782,1.6563274263883516e-7
3.0,20.0,0.0,0.5,2.0,2.0,0.1048211441496939,2.6,0.5548946250395839,0.1416314744176565,3.4178851754983716e-7
4.0,20.0,0.0,0.5,2.0,2.0,0.15576719721330248,2.0,0.5063805435775439,0.06653817308696634,2.4369874477676313e-9
5.0,20.0,0.0,0.5,2.0,2.0,0.1941313610065307,2.3,0.49507442011117203,0.13718349013991005,8.851970482478526e-10
6.0,20.0,0.0,0.5,2.0,2.0,0.15097294565204686,2.7,0.512091269056363,0.42349582426561677,1.3870824985923091e-8
7.0,20.0,0.0,0.5,2.0,2.0,0.145255350360278,2.8,0.5245874296391972,0.11084747131644425,2.0656067708069666e-7
8.0,20.0,0.0,0.5,2.0,2.0,0.13625197435721118,2.6,0.46040140134458685,0.17961893937562728,2.5861468450771864e-9
9.0,20.0,0.0,0.5,2.0,2.0,0.17146202937594623,2.4,0.5241049310534686,0.2787870222130333,6.889076935253507e-8
10.0,20.0,0.0,0.5,2.0,2.0,0.14243245948957717,2.8,0.4848285909806041,0.20001359700537613,6.072101518240039e-8
1.0,20.0,0.0,0.5,2.0,3.0,0.08412472327895432,2.4,0.4544645629712033,0.0611392202846114,0.0008833659963003901
2.0,20.0,0.0,0.5,2.0,3.0,0.0646163232852956,2.1,0.567353772921529,0.049446550300310484,0.0007147562349032881
3.0,20.0,0.0,0.5,2.0,3.0,0.07608412193438222,2.2,0.46466920091675795,0.0866512900824614,0.00026506821043793214
4.0,20.0,0.0,0.5,2.0,3.0,0.10198623822946132,2.3,0.4894556930334102,0.0596246619245609,0.000723168582375539
5.0,20.0,0.0,0.5,2.0,3.0,0.059672229088204354,2.3,0.4423767624756951,0.06438297519123994,0.0005098001969381626
6.0,20.0,0.0,0.5,2.0,3.0,0.07147288455064273,2.7,0.5740085763253207,0.061917058076107354,0.00043532959497518363
7.0,20.0,0.0,0.5,2.0,3.0,0.10333212149783343,2.4,0.5373857473934422,0.10471943250121156,0.00010645921244257344
8.0,20.0,0.0,0.5,2.0,3.0,0.10613411335811677,2.9,0.4903614368437605,0.08046888117125592,0.00016531843284398542
9.0,20.0,0.0,0.5,2.0,3.0,0.10517153128066441,3.6,0.5108238794788047,0.037206025431996116,0.0008261884648718577
10.0,20.0,0.0,0.5,2.0,3.0,0.12856735903834626,2.5,0.4735088222244236,0.042309568447756206,0.0007275126839005712
1.0,20.0,0.0,0.5,2.0,6.0,0.050485373770635715,2.3,0.5212615243855534,0.02508341435395619,0.0031671408265914317
2.0,20.0,0.0,0.5,2.0,6.0,0.02826376864675484,2.4,0.5135968529817626,0.005854611655887865,0.0010328550760646306
3.0,20.0,0.0,0.5,2.0,6.0,0.04556046668450585,2.6,0.5063489401298418,0.018344497158173146,0.002070136836852083
4.0,20.0,0.0,0.5,2.0,6.0,0.06860353132453575,2.4,0.4854461140172989,0.026319185281078062,0.0009407718187294029
5.0,20.0,0.0,0.5,2.0,6.0,0.08284358477729066,3.1,0.49213959478323066,0.04097249114425713,0.0030188976177193466
6.0,20.0,0.0,0.5,2.0,6.0,0.05148981862259383,2.6,0.49573941558728574,0.01099467361822831,0.001593117176731619
7.0,20.0,0.0,0.5,2.0,6.0,0.05686998707498187,3.1,0.512931959055589,0.01387332015401384,0.0026184869981198413
8.0,20.0,0.0,0.5,2.0,6.0,0.05536998454051932,2.5,0.5356041460421488,0.046020036839470604,0.002433534694218931
9.0,20.0,0.0,0.5,2.0,6.0,0.07491443363023842,2.6,0.4897835298315371,0.01686762514052189,0.0009802791304787417
10.0,20.0,0.0,0.5,2.0,6.0,0.09325504792313696,2.9,0.48093963518208505,0.016391773038409076,0.002562312273943913
1.0,20.0,0.0,0.5,2.0,11.0,0.04514956071529482,3.0,0.5401378753354716,0.007665917222820112,0.002128214003147297
2.0,20.0,0.0,0.5,2.0,11.0,0.059072182946000404,3.0,0.5118650323186067,0.0095993600421459,0.0019205843282878012
3.0,20.0,0.0,0.5,2.0,11.0,0.03388423353644229,2.4,0.5553162540127317,0.012578648330372146,0.002546121416193047
4.0,20.0,0.0,0.5,2.0,11.0,0.06912413109919709,3.1,0.4741603280729624,0.0036518506516762077,0.0019734542827461606
5.0,20.0,0.0,0.5,2.0,11.0,0.0210578601044476,2.6,0.4702326838026177,0.004558232776398154,0.0016427716993799217
6.0,20.0,0.0,0.5,2.0,11.0,0.05668121694140211,2.5,0.527018398156865,0.004086839468089117,0.0021365361823117894
7.0,20.0,0.0,0.5,2.0,11.0,0.02341795003926425,2.6,0.4784459471427442,0.002846775344551562,0.0011280847453341595
8.0,20.0,0.0,0.5,2.0,11.0,0.03672977027812049,2.5,0.4671216136086788,0.0044009329068560605,0.0011398312265825576
9.0,20.0,0.0,0.5,2.0,11.0,0.04937404687814298,3.4,0.4984213672777306,0.0015688085343535337,0.0018398413369720206
10.0,20.0,0.0,0.5,2.0,11.0,0.08124451621302217,2.6,0.4847122925876265,0.008447170336917272,0.0016944434411930555
1.0,20.0,0.0,0.5,5.0,2.0,0.1799667363068639,5.4,0.5662944987796846,0.09066999109882155,3.0467586269084724e-8
2.0,20.0,0.0,0.5,5.0,2.0,0.17432352012450406,5.0,0.5330195093403689,0.09957926323875241,8.94504266539845e-8
3.0,20.0,0.0,0.5,5.0,2.0,0.18066971741576948,5.4,0.5748717542328339,0.06570970763101652,8.026847334962725e-9
4.0,20.0,0.0,0.5,5.0,2.0,0.15829913156593572,5.5,0.4724795344620956,0.12813662574132373,2.9960023548745897e-8
5.0,20.0,0.0,0.5,5.0,2.0,0.14907568207669009,5.1,0.5059328039578028,0.056872725348707666,3.932472709871557e-8
6.0,20.0,0.0,0.5,5.0,2.0,0.15564112092749785,5.3,0.48678422579607894,0.1703694480657021,5.483072914452517e-8
7.0,20.0,0.0,0.5,5.0,2.0,0.1664712626142104,5.7,0.506872804733545,0.05470092171075724,5.931491648311766e-8
8.0,20.0,0.0,0.5,5.0,2.0,0.16214646384829426,5.1,0.5243337851296347,0.07374913127652376,4.6768931653134666e-7
9.0,20.0,0.0,0.5,5.0,2.0,0.16136334980217518,4.1,0.5190910347859707,0.06428559936689385,9.427918362711378e-8
10.0,20.0,0.0,0.5,5.0,2.0,0.14856877071108995,4.2,0.5025512964479067,0.14610833985823496,6.031633994457632e-8
1.0,20.0,0.0,0.5,5.0,3.0,0.1283069804604239,4.8,0.5342357038620477,0.022671467811644638,0.0013930465822647345
2.0,20.0,0.0,0.5,5.0,3.0,0.12376210007027226,6.4,0.5001217520170382,0.028259490269602006,0.0006381145503544664
3.0,20.0,0.0,0.5,5.0,3.0,0.10211261927276197,5.2,0.448990097957109,0.04151184727035979,0.00018694760432312916
4.0,20.0,0.0,0.5,5.0,3.0,0.12331225571603092,5.2,0.48306143264220724,0.03581634259775532,0.0007626905850700308
5.0,20.0,0.0,0.5,5.0,3.0,0.11419724086494597,5.6,0.46344231974874994,0.013231202834983231,0.00024207071351291717
6.0,20.0,0.0,0.5,5.0,3.0,0.10562705697541044,4.7,0.48036438883204957,0.03431236025878694,0.001046417056036847
7.0,20.0,0.0,0.5,5.0,3.0,0.1257520129566393,5.6,0.550979702387262,0.022718664158866732,0.0003555775078929613
8.0,20.0,0.0,0.5,5.0,3.0,0.1383993153558262,4.7,0.5675261417801536,0.014212598606463591,0.0013220923218456777
9.0,20.0,0.0,0.5,5.0,3.0,0.14468710790371736,4.9,0.5120180907311447,0.03205067034098202,0.0004962255369558445
10.0,20.0,0.0,0.5,5.0,3.0,0.10893568799371332,4.9,0.5133124038265006,0.04669484783067549,0.001354599339199066
1.0,20.0,0.0,0.5,5.0,6.0,0.08594700248836833,5.8,0.489074685888329,0.004722428448665325,0.002133356559182698
2.0,20.0,0.0,0.5,5.0,6.0,0.08914088847338393,4.1,0.4880569163556146,0.0072005089571782555,0.0015924510013626111
3.0,20.0,0.0,0.5,5.0,6.0,0.07641303708449644,4.6,0.4761379158016421,0.003410374711591087,0.0016258714846819583
4.0,20.0,0.0,0.5,5.0,6.0,0.07953536104873224,4.8,0.5252987158839864,0.01011013191897452,0.001622627436139058
5.0,20.0,0.0,0.5,5.0,6.0,0.09246796728080738,5.8,0.47673537037968156,0.008698389094700531,0.0014044710111743078
6.0,20.0,0.0,0.5,5.0,6.0,0.07587581258625807,3.9,0.5315456630452169,0.005821411867844365,0.001445256697745918
7.0,20.0,0.0,0.5,5.0,6.0,0.09533081840033246,5.7,0.4505350955089898,0.0051746911344994545,0.001558252756004109
8.0,20.0,0.0,0.5,5.0,6.0,0.07102690254490734,4.8,0.5239289746730429,0.006963867390927404,0.0018765795262739617
9.0,20.0,0.0,0.5,5.0,6.0,0.08532365694080644,5.9,0.47090316711027114,0.002358034366580112,0.0008169617671308065
10.0,20.0,0.0,0.5,5.0,6.0,0.061968206081823546,4.6,0.4981288371556453,0.005672922499488,0.0012376918193722174
1.0,20.0,0.0,0.5,5.0,11.0,0.10218762732308989,5.4,0.4673243244070087,0.003065981398448889,0.0028405662429663555
2.0,20.0,0.0,0.5,5.0,11.0,0.09367107514026893,5.8,0.5278822685934305,0.0034480476103861454,0.002004953802588261
3.0,20.0,0.0,0.5,5.0,11.0,0.07490911729933392,5.7,0.5259621343398073,0.003764625020395926,0.002797627349479563
4.0,20.0,0.0,0.5,5.0,11.0,0.05236913420077624,4.4,0.4961708318772994,0.002017768545790201,0.0020320725656408963
5.0,20.0,0.0,0.5,5.0,11.0,0.07000532091166209,5.3,0.4639447837976947,0.001594785220094026,0.0015191436890752846
6.0,20.0,0.0,0.5,5.0,11.0,0.05613362782497775,4.2,0.5178914549438763,0.005155043849992222,0.004164724720252095
7.0,20.0,0.0,0.5,5.0,11.0,0.08932963849115806,5.1,0.5118554121903419,0.003354745756002238,0.0025907853467105903
8.0,20.0,0.0,0.5,5.0,11.0,0.08612064983866996,4.8,0.5056275549395359,0.002501120820750731,0.0021497923779302945
9.0,20.0,0.0,0.5,5.0,11.0,0.07640814837557323,4.7,0.5205881945148497,0.002002805942320984,0.002290537699753651
10.0,20.0,0.0,0.5,5.0,11.0,0.06155038180705128,5.0,0.49011463973239405,0.0030316655934979025,0.0019927009360166106
1.0,20.0,0.0,0.5,9.0,2.0,0.1476679197034211,9.6,0.5284295383456599,0.0802893502071166,3.981196534497271e-9
2.0,20.0,0.0,0.5,9.0,2.0,0.13886482440499584,8.7,0.44259909225440125,0.10516912935213119,1.1001657651568068e-10
3.0,20.0,0.0,0.5,9.0,2.0,0.15334903717727877,9.5,0.4992497636993555,0.04370954454785693,1.4253491196515875e-7
4.0,20.0,0.0,0.5,9.0,2.0,0.15119670965124835,11.5,0.5079509936751629,0.09279161451729089,3.1925601695316132e-9
5.0,20.0,0.0,0.5,9.0,2.0,0.14818834969201514,8.7,0.4884162219746484,0.10371575100943266,9.741383694137944e-9
6.0,20.0,0.0,0.5,9.0,2.0,0.14977734788575092,8.2,0.4671501848945468,0.052175228179289726,2.5610137995079942e-9
7.0,20.0,0.0,0.5,9.0,2.0,0.1491975967477336,8.8,0.4897296890054615,0.067035738847018,4.9205310335109245e-8
8.0,20.0,0.0,0.5,9.0,2.0,0.1458756383931891,9.3,0.5088145775705856,0.04169403794391876,5.245236604890871e-8
9.0,20.0,0.0,0.5,9.0,2.0,0.163052995414699,9.2,0.49163465974308007,0.0797125127061652,8.279306607201277e-9
10.0,20.0,0.0,0.5,9.0,2.0,0.13126394945589248,9.4,0.4998487622200785,0.09560742144846575,2.4456743723878707e-8
1.0,20.0,0.0,0.5,9.0,3.0,0.10440897949671535,9.5,0.49350539562258033,0.02697509739145608,0.00021080294632344542
2.0,20.0,0.0,0.5,9.0,3.0,0.12107206883818111,7.5,0.5340269163795721,0.04018570360279925,0.0007462749854118572
3.0,20.0,0.0,0.5,9.0,3.0,0.11816861175161067,9.8,0.4847442159414614,0.029485989168642538,0.00013179477470024416
4.0,20.0,0.0,0.5,9.0,3.0,0.10978749804986922,8.7,0.5293380687029151,0.012742165635906194,0.001067656945532177
5.0,20.0,0.0,0.5,9.0,3.0,0.1095200669481583,11.0,0.5677888552935265,0.021009772790133056,0.00039943742647281533
6.0,20.0,0.0,0.5,9.0,3.0,0.09824991401583323,9.2,0.5175187393444857,0.015507939606048203,0.0038980643213872204
7.0,20.0,0.0,0.5,9.0,3.0,0.11150058480093024,9.5,0.4795846392153987,0.009570162261684018,0.003455705652009107
8.0,20.0,0.0,0.5,9.0,3.0,0.109894887536932,8.4,0.4721184537083342,0.01149574071220972,0.0002309641425227351
9.0,20.0,0.0,0.5,9.0,3.0,0.10408626279870437,9.9,0.5114373391887738,0.022528581923280416,0.005147511026507678
10.0,20.0,0.0,0.5,9.0,3.0,0.11693987639569645,8.9,0.5146103850882433,0.01975850284479229,0.00022719228707272947
1.0,20.0,0.0,0.5,9.0,6.0,0.1187614907985259,7.7,0.5443279272465917,0.03993556733755992,0.0020658919194849286
2.0,20.0,0.0,0.5,9.0,6.0,0.10428615417599303,8.6,0.4694835750154704,0.003579580679672864,0.002814489950670027
3.0,20.0,0.0,0.5,9.0,6.0,0.08006540350276538,10.4,0.48308096390656435,0.0061487715815893755,0.0018961859404238923
4.0,20.0,0.0,0.5,9.0,6.0,0.08281520838052896,9.1,0.5265353225753305,0.00511330023959465,0.001963178776701123
5.0,20.0,0.0,0.5,9.0,6.0,0.0677044175659539,7.6,0.4452290880626334,0.010318637514172889,0.0013373482046922696
6.0,20.0,0.0,0.5,9.0,6.0,0.10541493532382595,8.9,0.5345569320836001,0.003434322299121921,0.0015615983643608266
7.0,20.0,0.0,0.5,9.0,6.0,0.09167072539637429,8.9,0.44748071306620013,0.002611749269239824,0.0011249107737327615
8.0,20.0,0.0,0.5,9.0,6.0,0.10206795964450714,9.7,0.47329845960758965,0.0034248580891125518,0.002270272446435865
9.0,20.0,0.0,0.5,9.0,6.0,0.07616259607632202,10.0,0.5281749931910837,0.003605762427556486,0.0015467183501338064
10.0,20.0,0.0,0.5,9.0,6.0,0.07681493972204254,9.1,0.5397971584014968,0.0027729672179487653,0.0016862435603992101
1.0,20.0,0.0,0.5,9.0,11.0,0.10101377466648911,9.6,0.5489972635000813,0.0013647531967382878,0.00099103203316719
2.0,20.0,0.0,0.5,9.0,11.0,0.0843932116145533,9.1,0.5137220057574631,0.0013775070474051545,0.0017092639464740076
3.0,20.0,0.0,0.5,9.0,11.0,0.09537671549908167,8.5,0.4609808152011078,0.0014966985692483707,0.0016320305479849556
4.0,20.0,0.0,0.5,9.0,11.0,0.09703927281249725,9.6,0.5230649424888303,0.004216681315727542,0.00306853777517331
5.0,20.0,0.0,0.5,9.0,11.0,0.09262501877445993,9.1,0.5354358259458458,0.0020355730490831197,0.001692088422813564
6.0,20.0,0.0,0.5,9.0,11.0,0.09438810212899143,9.8,0.4990288823368072,0.0017802595840235597,0.001687943200822945
7.0,20.0,0.0,0.5,9.0,11.0,0.09368538781294705,8.8,0.5497064222553562,0.001780659877196284,0.0016875938568201808
8.0,20.0,0.0,0.5,9.0,11.0,0.10553862112215164,9.4,0.5259875700805544,0.0035618597581298914,0.0028994881338271746
9.0,20.0,0.0,0.5,9.0,11.0,0.10647307052881655,9.1,0.5078501683865647,0.0026897583773407632,0.0028882125324318484
10.0,20.0,0.0,0.5,9.0,11.0,0.09552145100560977,8.8,0.5169954438140729,0.0033283582984268514,0.002144323422428817
1.0,20.0,0.0,0.8,2.0,2.0,0.15742412638406506,2.6,0.7948069441134777,0.29144806881918905,1.621340822513142e-8
2.0,20.0,0.0,0.8,2.0,2.0,0.16296495351589355,2.3,0.838896941410454,0.1445236869014298,8.398802145113444e-8
3.0,20.0,0.0,0.8,2.0,2.0,0.2020961015353621,3.0,0.80568267378752,0.2780713863644061,3.036760473442207e-8
4.0,20.0,0.0,0.8,2.0,2.0,0.1813622448053428,2.5,0.7978634487360419,0.22225850426807955,4.752835933356989e-8
5.0,20.0,0.0,0.8,2.0,2.0,0.23049911556004735,3.2,0.8070275519508504,0.2996644765975948,2.2342258477888748e-8
6.0,20.0,0.0,0.8,2.0,2.0,0.2261283425390044,2.6,0.7891238828043143,0.3306863474384386,3.4792426901375896e-8
7.0,20.0,0.0,0.8,2.0,2.0,0.17478791688597983,2.8,0.8635969765938084,0.13224674707400158,9.113151776903434e-9
8.0,20.0,0.0,0.8,2.0,2.0,0.1899365766647417,2.8,0.7790152310582699,0.1315338647501426,5.7592099427053523e-8
9.0,20.0,0.0,0.8,2.0,2.0,0.22075765780728035,3.4,0.8185346403566275,0.2979799707101877,3.2334899361396026e-8
10.0,20.0,0.0,0.8,2.0,2.0,0.16667641860287613,3.2,0.8076357996033223,0.20747234645257115,7.247087538178477e-9
1.0,20.0,0.0,0.8,2.0,3.0,0.07723829151299628,2.6,0.7903160644559939,0.04646630918755964,0.0006506481617318258
2.0,20.0,0.0,0.8,2.0,3.0,0.1402041930250341,2.6,0.794204247379131,0.11938860810107167,0.00019473813585358244
3.0,20.0,0.0,0.8,2.0,3.0,0.14210030860870326,2.5,0.7977626660655297,0.0719176038826648,0.00041313070786199563
4.0,20.0,0.0,0.8,2.0,3.0,0.05643756890357756,2.4,0.8107955868169328,0.06347558061228714,0.0004240451953360399
5.0,20.0,0.0,0.8,2.0,3.0,0.03481217827233889,2.2,0.8224048010739468,0.0402374484550458,0.0004934043419357333
6.0,20.0,0.0,0.8,2.0,3.0,0.08785131438368991,2.9,0.8134617316218359,0.11364921358060509,0.0017079706706894975
7.0,20.0,0.0,0.8,2.0,3.0,0.07535701925505457,3.0,0.8314874439156332,0.05039984974773831,0.0012728581455943278
8.0,20.0,0.0,0.8,2.0,3.0,0.03252270974379816,2.3,0.7946727434485353,0.03521887703806992,0.00015810423792234665
9.0,20.0,0.0,0.8,2.0,3.0,0.05941548448354787,2.5,0.7791534319438108,0.04240386688373949,0.0008318161212810507
10.0,20.0,0.0,0.8,2.0,3.0,0.13814731778428765,2.1,0.8001087869645229,0.04332155866994996,0.0005312352135180121
1.0,20.0,0.0,0.8,2.0,6.0,0.04737849555685371,2.7,0.7741233366360849,0.029616353951944716,0.0015000835505253115
2.0,20.0,0.0,0.8,2.0,6.0,0.06639272913955452,2.5,0.8220855776610947,0.02712861887373199,0.001894595500861586
3.0,20.0,0.0,0.8,2.0,6.0,0.06953513510495651,2.7,0.8033203558439584,0.01866652799037716,0.001510947473976654
4.0,20.0,0.0,0.8,2.0,6.0,0.05822140083485183,2.7,0.7660135821232139,0.03981023386475832,0.0014584819491085838
5.0,20.0,0.0,0.8,2.0,6.0,0.05140445791711569,2.6,0.7996221505745368,0.037784099077967655,0.0019449309497512222
6.0,20.0,0.0,0.8,2.0,6.0,0.11205591807786022,2.5,0.8288553671114306,0.04366661243393567,0.0017408925781363185
7.0,20.0,0.0,0.8,2.0,6.0,0.05303387753772512,2.2,0.7796414178111152,0.03377187060095052,0.0023125471001969188
8.0,20.0,0.0,0.8,2.0,6.0,0.06239005504677553,2.5,0.8128292432998713,0.02340552359298791,0.0018705928737613215
9.0,20.0,0.0,0.8,2.0,6.0,0.049935046631965935,2.8,0.7849790964345694,0.03407081190603424,0.0011477056158463266
10.0,20.0,0.0,0.8,2.0,6.0,0.06348865482676887,2.8,0.7558965973223725,0.019495078109513543,0.0012234964780436265
1.0,20.0,0.0,0.8,2.0,11.0,0.0243279963967529,2.1,0.7891164054556817,0.011953737576869542,0.0025933102501222976
2.0,20.0,0.0,0.8,2.0,11.0,0.03909101788290184,2.6,0.8106950256288898,0.015590535552807214,0.001562251884696654
3.0,20.0,0.0,0.8,2.0,11.0,0.019771248176214784,2.6,0.8621940980301224,0.005794963875192806,0.0013361127679408244
4.0,20.0,0.0,0.8,2.0,11.0,0.08844790447964071,2.8,0.8158903883332119,0.012810734858391676,0.002057769438695205
5.0,20.0,0.0,0.8,2.0,11.0,0.06512779888960561,2.9,0.7783303632519031,0.015811164729731337,0.0038130335570797946
6.0,20.0,0.0,0.8,2.0,11.0,0.02877672403840154,3.1,0.8290830671313115,0.011638082534209612,0.002569122541819531
7.0,20.0,0.0,0.8,2.0,11.0,0.054219756733409646,2.1,0.7650254233182848,0.016770120900656,0.002584768895836231
8.0,20.0,0.0,0.8,2.0,11.0,0.06799773862184844,2.5,0.8001712149465037,0.0124229300410231,0.00446156150683649
9.0,20.0,0.0,0.8,2.0,11.0,0.03755357480246949,2.9,0.766779959880099,0.006241230480832127,0.001274245001941476
10.0,20.0,0.0,0.8,2.0,11.0,0.033801777241447624,2.6,0.8476006401394491,0.010410824616992092,0.0014594802362027763
1.0,20.0,0.0,0.8,5.0,2.0,0.24098066771451554,4.0,0.8160261186082642,0.1491293091604742,3.93597770944283e-8
2.0,20.0,0.0,0.8,5.0,2.0,0.22711788046792927,4.5,0.8114129177611547,0.31804614517963203,4.796507575963388e-9
3.0,20.0,0.0,0.8,5.0,2.0,0.17914275739124177,5.1,0.7790168544287867,0.31232978342899864,1.1629218966274327e-7
4.0,20.0,0.0,0.8,5.0,2.0,0.19285024402018416,4.1,0.77873499414771,0.2223270418059037,5.064304887056846e-8
5.0,20.0,0.0,0.8,5.0,2.0,0.2439689815802655,4.8,0.7984063745203968,0.24304130930909118,6.569088371902832e-8
